,Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
2337,INN02338,2,0,1,2,Meal Plan 1,0,Room_Type 1,167,2018,5,20,Online,0,0,0,119.7,1,Canceled
10360,INN10361,1,0,0,2,Meal Plan 1,0,Room_Type 1,63,2018,1,19,Offline,0,0,0,71.0,0,Not_Canceled
11423,INN11424,2,0,2,2,Meal Plan 1,0,Room_Type 1,133,2017,8,14,Online,0,0,0,76.5,1,Not_Canceled
34266,INN34267,1,0,0,4,Meal Plan 1,0,Room_Type 1,6,2018,12,28,Online,0,0,0,110.5,3,Not_Canceled
131,INN00132,1,0,1,2,Meal Plan 1,0,Room_Type 1,25,2018,10,17,Online,0,0,0,129.0,2,Not_Canceled
11789,INN11790,3,0,0,2,Not Selected,0,Room_Type 1,72,2018,9,14,Corporate,0,0,0,115.0,1,Canceled
33321,INN33322,1,0,2,1,Meal Plan 1,0,Room_Type 1,16,2018,10,2,Corporate,0,0,0,95.0,0,Not_Canceled
2222,INN02223,2,0,0,2,Meal Plan 1,0,Room_Type 1,177,2018,6,3,Online,0,0,0,100.0,0,Canceled
35022,INN35023,1,0,1,2,Meal Plan 1,0,Room_Type 1,99,2018,11,7,Online,0,0,0,171.9,2,Not_Canceled
10031,INN10032,2,0,0,2,Meal Plan 1,0,Room_Type 1,11,2018,1,20,Online,0,0,0,80.3,1,Not_Canceled
33538,INN33539,1,0,2,4,Not Selected,0,Room_Type 1,37,2018,3,31,Online,0,0,0,107.1,0,Canceled
176,INN00177,2,0,1,4,Not Selected,0,Room_Type 1,14,2018,8,17,Online,0,0,0,91.43,1,Not_Canceled
14706,INN14707,2,0,2,5,Meal Plan 1,0,Room_Type 1,195,2018,7,21,Online,0,0,0,90.95,1,Not_Canceled
28018,INN28019,3,0,2,0,Meal Plan 1,0,Room_Type 4,56,2018,11,6,Online,0,0,0,194.5,1,Canceled
290,INN00291,2,0,1,3,Meal Plan 1,0,Room_Type 1,80,2018,3,17,Online,0,0,0,80.33,1,Not_Canceled
24498,INN24499,2,0,0,3,Meal Plan 1,0,Room_Type 4,72,2018,6,1,Online,0,0,0,108.11,0,Not_Canceled
26647,INN26648,2,0,0,3,Meal Plan 1,1,Room_Type 1,119,2017,8,13,Online,0,0,0,76.5,2,Not_Canceled
2605,INN02606,2,0,1,3,Meal Plan 1,0,Room_Type 1,89,2018,4,18,Online,0,0,0,90.95,1,Not_Canceled
30456,INN30457,1,0,0,2,Not Selected,0,Room_Type 1,74,2018,10,27,Online,0,0,0,80.1,3,Not_Canceled
29178,INN29179,2,0,2,4,Meal Plan 2,0,Room_Type 1,158,2018,8,14,Online,0,0,0,138.83,0,Canceled
13102,INN13103,1,0,0,1,Not Selected,0,Room_Type 1,51,2018,10,27,Online,0,0,0,64.45,1,Not_Canceled
28908,INN28909,2,0,1,1,Meal Plan 1,1,Room_Type 1,132,2018,6,11,Online,0,0,0,135.9,3,Not_Canceled
21760,INN21761,2,0,1,3,Meal Plan 1,0,Room_Type 1,101,2018,8,22,Offline,0,0,0,72.25,1,Not_Canceled
20116,INN20117,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110.0,0,Canceled
21493,INN21494,2,0,2,3,Meal Plan 1,0,Room_Type 1,20,2018,5,29,Online,0,0,0,110.15,1,Not_Canceled
4237,INN04238,2,0,0,4,Meal Plan 1,0,Room_Type 1,90,2018,4,13,Online,0,0,0,90.95,1,Not_Canceled
30074,INN30075,2,0,1,1,Meal Plan 1,0,Room_Type 1,33,2018,1,25,Corporate,0,0,0,64.0,0,Not_Canceled
33970,INN33971,2,0,0,1,Meal Plan 1,0,Room_Type 1,98,2018,7,7,Online,0,0,0,114.3,1,Canceled
19990,INN19991,1,0,0,2,Meal Plan 2,0,Room_Type 1,6,2017,12,10,Online,0,0,0,0.0,0,Not_Canceled
14451,INN14452,2,0,0,1,Not Selected,0,Room_Type 1,17,2018,3,11,Online,0,0,0,97.0,0,Canceled
24251,INN24252,2,1,0,2,Meal Plan 1,0,Room_Type 1,93,2018,7,12,Online,0,0,0,121.5,2,Not_Canceled
10945,INN10946,2,0,2,1,Meal Plan 1,0,Room_Type 1,80,2018,4,24,Offline,0,0,0,75.0,0,Not_Canceled
8378,INN08379,2,0,2,5,Meal Plan 1,0,Room_Type 4,355,2018,12,26,Online,0,0,0,87.31,0,Canceled
4941,INN04942,2,0,0,1,Not Selected,0,Room_Type 1,3,2018,8,23,Online,0,0,0,139.0,1,Not_Canceled
26719,INN26720,2,0,2,3,Meal Plan 1,0,Room_Type 1,157,2018,8,21,Online,0,0,0,75.27,0,Canceled
5530,INN05531,2,0,1,2,Meal Plan 1,0,Room_Type 1,237,2017,9,14,Online,0,0,0,89.25,0,Canceled
27554,INN27555,3,0,1,0,Meal Plan 1,0,Room_Type 4,89,2018,7,17,Online,0,0,0,137.7,2,Not_Canceled
20552,INN20553,2,0,0,3,Meal Plan 1,0,Room_Type 1,41,2018,6,21,Online,0,0,0,76.92,1,Not_Canceled
5799,INN05800,2,0,2,1,Not Selected,0,Room_Type 1,127,2018,11,12,Online,0,0,0,79.2,1,Canceled
7005,INN07006,1,0,0,3,Not Selected,0,Room_Type 1,21,2018,10,25,Online,0,0,0,83.2,0,Canceled
26295,INN26296,2,1,2,0,Meal Plan 1,1,Room_Type 1,14,2018,12,25,Online,0,0,0,135.0,2,Not_Canceled
22882,INN22883,1,0,2,1,Meal Plan 1,0,Room_Type 4,3,2018,10,23,Aviation,0,0,0,110.0,0,Not_Canceled
33142,INN33143,2,0,2,2,Meal Plan 1,0,Room_Type 1,108,2018,3,13,Online,0,0,0,65.96,0,Not_Canceled
22481,INN22482,2,0,1,4,Meal Plan 1,0,Room_Type 1,270,2018,12,7,Offline,0,0,0,68.0,0,Not_Canceled
31145,INN31146,1,0,2,2,Meal Plan 1,0,Room_Type 1,12,2018,1,29,Online,0,0,0,77.0,0,Not_Canceled
30977,INN30978,2,0,0,3,Meal Plan 1,0,Room_Type 1,204,2018,5,5,Offline,0,0,0,100.0,0,Canceled
25981,INN25982,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled
23074,INN23075,2,0,2,3,Meal Plan 2,0,Room_Type 1,200,2018,9,1,Online,0,0,0,146.37,1,Canceled
3857,INN03858,2,0,2,2,Meal Plan 1,0,Room_Type 4,44,2018,4,23,Online,0,0,0,117.15,1,Not_Canceled
8383,INN08384,2,2,0,1,Meal Plan 1,0,Room_Type 6,173,2018,7,8,Online,0,0,0,168.3,2,Canceled
1590,INN01591,1,0,0,1,Meal Plan 1,0,Room_Type 7,1,2018,5,17,Complementary,1,4,16,0.0,1,Not_Canceled
2734,INN02735,2,0,0,1,Not Selected,0,Room_Type 1,47,2018,3,17,Online,0,0,0,71.1,0,Canceled
4420,INN04421,2,0,2,2,Meal Plan 1,0,Room_Type 1,179,2018,9,30,Online,0,0,0,113.4,0,Canceled
13896,INN13897,2,0,2,1,Meal Plan 1,0,Room_Type 1,23,2018,2,7,Offline,0,0,0,66.0,0,Not_Canceled
2590,INN02591,2,0,2,5,Not Selected,0,Room_Type 1,53,2018,12,17,Online,0,0,0,74.8,2,Not_Canceled
24486,INN24487,1,0,1,0,Meal Plan 1,0,Room_Type 1,35,2018,9,26,Offline,0,0,0,99.0,0,Not_Canceled
25830,INN25831,1,0,1,5,Meal Plan 1,0,Room_Type 1,349,2018,10,4,Offline,0,0,0,80.0,0,Canceled
2291,INN02292,3,0,0,3,Meal Plan 1,0,Room_Type 1,14,2018,2,25,Offline,0,0,0,118.0,1,Not_Canceled
31086,INN31087,1,0,1,0,Not Selected,0,Room_Type 1,9,2018,4,10,Online,0,0,0,105.0,0,Not_Canceled
15289,INN15290,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,4,5,Corporate,1,0,7,65.0,1,Not_Canceled
16559,INN16560,2,0,0,3,Meal Plan 1,0,Room_Type 1,38,2018,6,30,Online,0,0,0,117.9,2,Not_Canceled
16366,INN16367,1,0,0,1,Not Selected,0,Room_Type 1,1,2018,5,12,Online,0,0,0,129.0,0,Not_Canceled
15785,INN15786,1,0,1,2,Not Selected,0,Room_Type 1,36,2018,10,28,Online,0,0,0,109.0,1,Not_Canceled
12377,INN12378,2,0,1,2,Meal Plan 1,0,Room_Type 1,168,2018,4,22,Offline,0,0,0,85.0,0,Canceled
32803,INN32804,2,0,0,2,Not Selected,0,Room_Type 1,16,2018,12,2,Online,0,0,0,91.5,1,Not_Canceled
32033,INN32034,2,0,1,5,Not Selected,0,Room_Type 1,82,2018,3,29,Online,0,0,0,72.25,1,Not_Canceled
7546,INN07547,2,0,1,2,Meal Plan 2,0,Room_Type 1,161,2018,3,25,Online,0,0,0,130.0,0,Canceled
21611,INN21612,2,0,0,3,Meal Plan 1,0,Room_Type 1,5,2018,6,14,Corporate,0,0,0,100.0,0,Canceled
19602,INN19603,1,0,1,0,Meal Plan 1,0,Room_Type 1,6,2018,9,12,Online,0,0,0,106.4,0,Not_Canceled
35561,INN35562,2,0,0,4,Meal Plan 1,0,Room_Type 1,22,2017,10,6,Online,0,0,0,115.0,2,Not_Canceled
6864,INN06865,1,0,2,6,Meal Plan 1,0,Room_Type 1,77,2018,4,8,Online,0,0,0,80.75,0,Canceled
25174,INN25175,1,0,0,4,Meal Plan 1,0,Room_Type 1,190,2018,6,22,Offline,0,0,0,95.0,0,Not_Canceled
24002,INN24003,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled
19785,INN19786,2,0,2,5,Meal Plan 1,0,Room_Type 1,66,2018,12,23,Offline,0,0,0,68.0,1,Not_Canceled
3202,INN03203,2,0,0,1,Not Selected,0,Room_Type 1,3,2018,9,2,Online,0,0,0,86.35,0,Not_Canceled
23563,INN23564,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,2018,2,17,Offline,0,0,0,75.0,0,Not_Canceled
1145,INN01146,1,0,1,2,Meal Plan 1,0,Room_Type 1,38,2018,2,22,Online,0,0,0,75.3,0,Canceled
25841,INN25842,2,0,0,1,Meal Plan 1,0,Room_Type 1,151,2018,7,15,Online,0,0,0,105.3,1,Canceled
126,INN00127,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,2018,11,3,Online,0,0,0,112.0,1,Canceled
16250,INN16251,2,0,2,5,Meal Plan 1,0,Room_Type 1,150,2018,3,19,Offline,0,0,0,41.43,2,Not_Canceled
35552,INN35553,2,0,0,2,Meal Plan 1,0,Room_Type 1,83,2018,7,5,Online,0,0,0,123.3,1,Not_Canceled
27298,INN27299,2,0,2,2,Meal Plan 1,0,Room_Type 4,212,2018,11,20,Online,0,0,0,86.7,0,Canceled
29332,INN29333,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,2018,10,12,Offline,0,0,0,110.0,0,Canceled
32826,INN32827,2,0,0,1,Not Selected,1,Room_Type 1,1,2018,10,21,Online,0,0,0,129.0,1,Not_Canceled
9602,INN09603,1,0,1,1,Meal Plan 1,0,Room_Type 4,38,2018,2,22,Online,0,0,0,91.9,1,Not_Canceled
14076,INN14077,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,6,Online,0,0,0,90.0,0,Not_Canceled
9637,INN09638,2,0,0,1,Meal Plan 1,0,Room_Type 1,27,2018,6,9,Offline,0,0,0,120.0,0,Not_Canceled
303,INN00304,2,0,1,2,Meal Plan 1,0,Room_Type 4,189,2018,10,28,Online,0,0,0,109.8,0,Canceled
21922,INN21923,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75.0,0,Canceled
27677,INN27678,2,0,2,2,Meal Plan 1,0,Room_Type 4,26,2018,11,13,Online,0,0,0,96.9,1,Canceled
32975,INN32976,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,101.5,0,Canceled
23915,INN23916,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,9,22,Complementary,0,0,0,0.0,0,Not_Canceled
1550,INN01551,2,0,1,2,Meal Plan 1,0,Room_Type 4,11,2018,2,12,Offline,0,0,0,73.6,2,Not_Canceled
30351,INN30352,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,12,7,Complementary,0,0,0,0.0,1,Not_Canceled
6077,INN06078,2,0,0,2,Not Selected,0,Room_Type 1,7,2018,8,11,Online,0,0,0,148.0,0,Not_Canceled
28215,INN28216,1,0,1,0,Meal Plan 1,0,Room_Type 1,2,2018,12,18,Online,0,0,0,89.5,2,Not_Canceled
16397,INN16398,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,95.0,0,Not_Canceled
25543,INN25544,2,2,1,1,Meal Plan 1,0,Room_Type 6,15,2017,8,29,Online,0,0,0,153.0,0,Canceled
28285,INN28286,2,0,0,1,Not Selected,0,Room_Type 1,17,2018,10,7,Online,0,0,0,135.0,2,Not_Canceled
10691,INN10692,2,0,2,2,Meal Plan 1,0,Room_Type 4,69,2018,4,23,Online,0,0,0,107.95,0,Not_Canceled
27892,INN27893,3,0,2,3,Meal Plan 1,0,Room_Type 4,86,2018,12,24,Online,0,0,0,119.0,2,Not_Canceled
32253,INN32254,2,0,0,1,Meal Plan 1,0,Room_Type 2,3,2017,9,12,Complementary,0,0,0,0.0,1,Not_Canceled
24669,INN24670,3,0,1,2,Meal Plan 1,0,Room_Type 4,124,2018,8,5,Online,0,0,0,143.7,1,Not_Canceled
15841,INN15842,2,0,1,3,Not Selected,0,Room_Type 1,32,2018,8,29,Online,0,0,0,101.03,1,Canceled
16367,INN16368,2,0,0,2,Not Selected,1,Room_Type 1,187,2018,7,22,Online,0,0,0,94.5,1,Canceled
10307,INN10308,2,0,0,1,Meal Plan 1,0,Room_Type 1,55,2018,10,29,Online,0,0,0,82.47,1,Not_Canceled
4317,INN04318,2,0,2,4,Not Selected,0,Room_Type 1,228,2018,8,27,Online,0,0,0,80.75,0,Canceled
7936,INN07937,2,0,1,2,Meal Plan 1,0,Room_Type 1,256,2017,9,14,Offline,0,0,0,76.67,0,Not_Canceled
7017,INN07018,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104.0,0,Not_Canceled
3018,INN03019,2,0,2,1,Meal Plan 1,0,Room_Type 1,34,2018,5,1,Online,0,0,0,126.9,0,Canceled
32295,INN32296,2,0,0,2,Meal Plan 1,0,Room_Type 1,315,2018,12,2,Offline,0,0,0,52.0,0,Not_Canceled
20095,INN20096,1,0,0,1,Meal Plan 2,0,Room_Type 1,48,2017,9,11,Offline,0,0,0,80.0,0,Not_Canceled
18195,INN18196,2,0,0,2,Meal Plan 1,0,Room_Type 1,263,2018,10,21,Offline,0,0,0,110.0,0,Canceled
13505,INN13506,1,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,87.0,0,Not_Canceled
3770,INN03771,1,0,0,1,Meal Plan 1,0,Room_Type 1,182,2018,10,12,Online,0,0,0,120.0,1,Canceled
5450,INN05451,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Online,0,0,0,110.0,0,Canceled
28352,INN28353,3,0,2,0,Meal Plan 1,1,Room_Type 4,4,2018,3,20,Online,0,0,0,166.0,0,Not_Canceled
21269,INN21270,2,0,2,1,Not Selected,0,Room_Type 1,31,2018,8,6,Online,0,0,0,125.1,0,Canceled
21420,INN21421,1,0,4,10,Meal Plan 1,0,Room_Type 4,14,2018,4,4,Online,0,0,0,132.0,0,Canceled
27162,INN27163,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled
26637,INN26638,2,2,0,3,Meal Plan 1,0,Room_Type 6,101,2018,6,28,Online,0,0,0,186.3,0,Canceled
3177,INN03178,3,0,1,4,Meal Plan 1,0,Room_Type 4,66,2018,7,27,Online,0,0,0,141.3,0,Not_Canceled
17939,INN17940,2,0,0,2,Meal Plan 2,0,Room_Type 1,291,2018,8,19,Offline,0,0,0,115.0,0,Canceled
32126,INN32127,2,2,0,3,Meal Plan 1,0,Room_Type 7,33,2018,3,22,Online,0,0,0,182.85,1,Not_Canceled
26134,INN26135,2,0,0,3,Meal Plan 1,0,Room_Type 1,115,2017,12,24,Online,0,0,0,72.25,1,Canceled
11904,INN11905,3,0,1,0,Meal Plan 1,0,Room_Type 4,199,2018,8,28,Online,0,0,0,128.7,1,Canceled
20925,INN20926,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled
35205,INN35206,2,0,2,0,Meal Plan 1,0,Room_Type 5,36,2018,5,22,Offline,0,0,0,130.32,0,Not_Canceled
35657,INN35658,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89.0,0,Canceled
13291,INN13292,2,0,1,3,Meal Plan 1,0,Room_Type 4,24,2018,4,11,Online,0,0,0,123.5,0,Canceled
17325,INN17326,1,0,0,1,Meal Plan 1,0,Room_Type 4,10,2018,9,30,Online,0,0,0,195.0,2,Not_Canceled
6551,INN06552,2,0,1,4,Meal Plan 1,0,Room_Type 2,112,2018,4,18,Online,0,0,0,76.97,0,Not_Canceled
10047,INN10048,1,0,1,1,Meal Plan 1,0,Room_Type 1,82,2018,5,2,Offline,0,0,0,80.0,1,Not_Canceled
12062,INN12063,2,0,1,2,Meal Plan 1,0,Room_Type 1,186,2018,4,22,Offline,0,0,0,80.0,0,Not_Canceled
5443,INN05444,3,0,2,5,Meal Plan 1,0,Room_Type 4,123,2018,10,21,Online,0,0,0,139.24,0,Not_Canceled
3432,INN03433,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled
8463,INN08464,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,115.0,1,Canceled
25904,INN25905,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110.0,0,Canceled
11479,INN11480,1,0,0,1,Not Selected,0,Room_Type 1,1,2018,1,14,Online,0,0,0,66.7,0,Not_Canceled
33323,INN33324,2,0,0,2,Meal Plan 2,0,Room_Type 1,0,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled
18989,INN18990,1,0,0,1,Meal Plan 2,0,Room_Type 1,221,2018,8,12,Offline,0,0,0,73.0,0,Not_Canceled
29587,INN29588,2,0,2,1,Not Selected,0,Room_Type 1,20,2018,9,24,Online,0,0,0,129.0,2,Not_Canceled
3341,INN03342,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,2018,5,31,Corporate,0,0,0,100.0,0,Canceled
27703,INN27704,2,0,1,4,Meal Plan 1,0,Room_Type 1,9,2017,8,31,Online,0,0,0,109.0,2,Not_Canceled
17707,INN17708,2,0,1,2,Meal Plan 1,1,Room_Type 1,58,2018,6,20,Online,0,0,0,108.9,0,Not_Canceled
22826,INN22827,2,0,0,2,Meal Plan 2,0,Room_Type 1,291,2018,8,19,Offline,0,0,0,115.0,0,Canceled
17132,INN17133,2,0,1,4,Meal Plan 2,0,Room_Type 4,126,2018,7,13,Online,0,0,0,144.5,2,Not_Canceled
22377,INN22378,2,0,1,4,Meal Plan 1,0,Room_Type 1,336,2018,9,21,Offline,0,0,0,78.0,0,Not_Canceled
19029,INN19030,2,0,2,5,Meal Plan 1,0,Room_Type 4,196,2018,8,1,Online,0,0,0,99.45,1,Not_Canceled
33523,INN33524,2,0,0,2,Meal Plan 2,0,Room_Type 4,80,2017,10,9,Offline,0,0,0,136.0,0,Not_Canceled
4886,INN04887,3,0,1,0,Meal Plan 1,0,Room_Type 4,5,2018,6,13,Online,0,0,0,137.0,3,Not_Canceled
2525,INN02526,2,0,2,1,Meal Plan 2,0,Room_Type 1,103,2017,7,18,Online,0,0,0,94.5,0,Canceled
16008,INN16009,2,0,0,2,Meal Plan 1,0,Room_Type 1,64,2018,5,17,Corporate,0,0,0,140.0,0,Canceled
2960,INN02961,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled
31195,INN31196,2,0,0,3,Meal Plan 1,0,Room_Type 1,314,2018,10,12,Offline,0,0,0,75.0,0,Canceled
19067,INN19068,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,5,13,Offline,0,0,0,95.0,0,Canceled
14713,INN14714,2,1,0,1,Meal Plan 1,0,Room_Type 1,26,2018,9,17,Online,0,0,0,159.0,2,Not_Canceled
33677,INN33678,2,0,2,2,Not Selected,0,Room_Type 1,47,2018,7,3,Online,0,0,0,107.1,1,Not_Canceled
22099,INN22100,3,0,0,3,Meal Plan 1,0,Room_Type 4,120,2018,9,28,Offline,0,0,0,146.53,0,Not_Canceled
4782,INN04783,2,0,1,4,Meal Plan 2,0,Room_Type 1,137,2017,8,17,Offline,0,0,0,83.47,0,Not_Canceled
22607,INN22608,2,0,2,2,Meal Plan 1,0,Room_Type 1,27,2018,5,29,Offline,0,0,0,80.75,1,Not_Canceled
10457,INN10458,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,10,15,Online,0,0,0,117.05,1,Not_Canceled
6134,INN06135,2,0,1,2,Meal Plan 1,0,Room_Type 1,66,2018,6,17,Online,0,0,0,126.9,0,Canceled
8249,INN08250,2,0,0,2,Meal Plan 1,0,Room_Type 1,6,2017,12,3,Offline,0,0,0,55.0,0,Not_Canceled
22534,INN22535,2,0,1,2,Meal Plan 1,0,Room_Type 1,84,2017,10,16,Online,0,0,0,89.25,2,Not_Canceled
27035,INN27036,2,0,1,2,Meal Plan 1,0,Room_Type 1,24,2018,3,11,Online,0,0,0,97.67,1,Canceled
19800,INN19801,3,0,2,2,Meal Plan 1,0,Room_Type 4,148,2018,12,23,Online,0,0,0,115.6,1,Not_Canceled
24747,INN24748,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110.0,0,Canceled
12313,INN12314,2,0,2,0,Not Selected,0,Room_Type 1,20,2018,12,4,Online,0,0,0,88.0,1,Not_Canceled
28464,INN28465,2,1,2,4,Meal Plan 1,0,Room_Type 1,180,2018,7,31,Online,0,0,0,122.25,1,Canceled
26609,INN26610,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,115.0,1,Canceled
3052,INN03053,3,0,2,3,Meal Plan 1,0,Room_Type 4,241,2018,10,7,Online,0,0,0,150.45,1,Canceled
12605,INN12606,1,0,1,3,Meal Plan 1,0,Room_Type 1,209,2018,9,29,Online,0,0,0,111.35,0,Canceled
3657,INN03658,3,0,2,0,Meal Plan 1,0,Room_Type 4,135,2018,9,25,Online,0,0,0,162.0,2,Not_Canceled
11174,INN11175,1,0,2,2,Meal Plan 1,0,Room_Type 1,162,2018,10,14,Offline,0,0,0,115.0,0,Canceled
8072,INN08073,2,0,0,2,Meal Plan 1,0,Room_Type 1,37,2018,3,1,Online,0,0,0,81.9,1,Canceled
26668,INN26669,2,0,0,3,Not Selected,0,Room_Type 1,81,2018,12,8,Online,0,0,0,79.2,1,Not_Canceled
11668,INN11669,2,0,0,4,Meal Plan 1,0,Room_Type 1,58,2018,11,23,Offline,0,0,0,75.0,0,Not_Canceled
10263,INN10264,2,1,1,3,Not Selected,0,Room_Type 1,30,2018,7,14,Offline,0,0,0,88.56,1,Not_Canceled
5435,INN05436,2,0,1,0,Meal Plan 1,0,Room_Type 4,6,2018,8,21,Online,0,0,0,145.0,2,Not_Canceled
7364,INN07365,2,0,2,2,Meal Plan 1,0,Room_Type 1,30,2018,8,28,Online,0,0,0,111.83,1,Not_Canceled
27130,INN27131,1,0,6,12,Meal Plan 1,0,Room_Type 1,1,2018,11,18,Online,0,0,0,77.44,1,Canceled
8160,INN08161,2,0,2,3,Meal Plan 1,0,Room_Type 4,5,2018,4,1,Online,0,0,0,141.0,2,Not_Canceled
15319,INN15320,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,115.0,1,Canceled
13107,INN13108,2,0,2,1,Not Selected,0,Room_Type 1,1,2017,9,20,Online,0,0,0,91.2,0,Not_Canceled
31876,INN31877,2,0,1,2,Meal Plan 1,0,Room_Type 1,171,2018,9,16,Online,0,0,0,126.9,0,Canceled
10791,INN10792,1,0,1,0,Meal Plan 1,0,Room_Type 5,111,2018,10,10,Offline,0,0,0,120.0,0,Canceled
4548,INN04549,2,0,2,2,Meal Plan 1,0,Room_Type 1,226,2018,10,29,Offline,0,0,0,70.0,1,Not_Canceled
21791,INN21792,1,0,2,1,Not Selected,0,Room_Type 1,116,2018,12,17,Online,0,0,0,79.2,2,Not_Canceled
18678,INN18679,2,0,0,2,Not Selected,0,Room_Type 1,15,2018,8,23,Online,0,0,0,129.0,0,Canceled
1958,INN01959,2,0,2,5,Meal Plan 1,0,Room_Type 2,288,2018,12,22,Online,0,0,0,67.25,0,Canceled
15488,INN15489,2,0,1,0,Meal Plan 1,0,Room_Type 4,1,2018,1,4,Online,0,0,0,99.0,1,Not_Canceled
23838,INN23839,2,0,0,2,Meal Plan 1,0,Room_Type 1,137,2018,8,26,Online,0,0,0,96.3,0,Not_Canceled
9704,INN09705,1,0,0,1,Meal Plan 1,0,Room_Type 5,0,2017,8,26,Online,0,0,0,0.0,1,Not_Canceled
9147,INN09148,1,0,1,2,Meal Plan 1,0,Room_Type 1,82,2018,4,1,Online,0,0,0,81.9,0,Not_Canceled
9949,INN09950,2,0,1,1,Meal Plan 1,1,Room_Type 1,21,2017,12,28,Online,0,0,0,125.0,2,Not_Canceled
17354,INN17355,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89.0,0,Canceled
19866,INN19867,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled
25009,INN25010,2,0,1,2,Meal Plan 1,0,Room_Type 4,51,2018,4,1,Online,0,0,0,106.2,0,Not_Canceled
11577,INN11578,1,0,1,1,Not Selected,0,Room_Type 1,13,2018,12,19,Online,0,0,0,79.2,0,Not_Canceled
20857,INN20858,2,0,2,3,Meal Plan 1,0,Room_Type 1,205,2018,7,22,Online,0,0,0,90.95,0,Canceled
14581,INN14582,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,2018,2,25,Corporate,1,0,1,66.0,1,Not_Canceled
11924,INN11925,2,0,1,0,Not Selected,0,Room_Type 1,32,2018,8,28,Online,0,0,0,99.0,1,Not_Canceled
21101,INN21102,2,0,2,2,Meal Plan 1,0,Room_Type 4,107,2018,11,6,Online,0,0,0,117.28,0,Not_Canceled
34951,INN34952,3,0,2,2,Meal Plan 1,0,Room_Type 1,19,2018,3,26,Online,0,0,0,172.0,0,Canceled
5221,INN05222,1,0,3,7,Meal Plan 1,0,Room_Type 1,0,2017,11,30,Online,1,0,1,69.0,1,Not_Canceled
25943,INN25944,2,0,1,0,Meal Plan 1,0,Room_Type 1,13,2018,3,20,Offline,0,0,0,85.0,1,Not_Canceled
21317,INN21318,2,0,0,1,Meal Plan 1,0,Room_Type 1,11,2017,9,30,Online,0,0,0,126.0,1,Not_Canceled
6692,INN06693,2,0,2,1,Not Selected,0,Room_Type 1,25,2018,5,22,Online,0,0,0,109.0,2,Not_Canceled
20440,INN20441,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2018,2,16,Online,0,0,0,85.0,0,Not_Canceled
