,Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
16093,INN16094,1,0,1,0,Meal Plan 1,0,Room_Type 1,4,2018,1,4,Online,0,0,0,76.0,1,Not_Canceled
28734,INN28735,2,0,2,4,Meal Plan 1,0,Room_Type 1,165,2018,7,31,Offline,0,0,0,72.25,2,Not_Canceled
16733,INN16734,2,0,2,3,Meal Plan 1,0,Room_Type 1,34,2018,3,4,Offline,0,0,0,65.0,0,Not_Canceled
10851,INN10852,2,0,0,3,Not Selected,0,Room_Type 1,160,2018,7,14,Online,0,0,0,94.5,0,Canceled
9648,INN09649,1,0,0,3,Meal Plan 1,0,Room_Type 4,11,2018,6,14,Corporate,0,0,0,90.0,0,Not_Canceled
11638,INN11639,1,0,0,1,Meal Plan 1,0,Room_Type 1,19,2018,5,7,Online,0,0,0,135.0,0,Not_Canceled
14490,INN14491,2,0,2,2,Not Selected,0,Room_Type 1,68,2018,3,13,Online,0,0,0,63.75,1,Not_Canceled
27514,INN27515,2,0,0,3,Meal Plan 2,0,Room_Type 4,58,2018,4,5,Online,0,0,0,153.0,1,Not_Canceled
13523,INN13524,1,0,1,2,Meal Plan 1,0,Room_Type 1,188,2018,7,25,Online,0,0,0,90.9,1,Not_Canceled
6368,INN06369,2,0,0,1,Meal Plan 2,0,Room_Type 1,0,2018,12,27,Online,0,0,0,106.25,1,Not_Canceled
35228,INN35229,2,0,1,3,Meal Plan 1,0,Room_Type 1,67,2018,3,10,Online,0,0,0,73.95,0,Not_Canceled
27025,INN27026,2,0,0,3,Meal Plan 1,0,Room_Type 4,192,2018,9,15,Online,0,0,0,140.4,2,Canceled
32996,INN32997,1,0,0,1,Meal Plan 2,0,Room_Type 1,184,2018,8,17,Online,0,0,0,82.12,2,Canceled
28105,INN28106,2,0,2,2,Meal Plan 1,0,Room_Type 1,25,2018,3,11,Online,0,0,0,96.0,1,Not_Canceled
28050,INN28051,2,0,2,3,Meal Plan 1,0,Room_Type 1,192,2017,9,25,Offline,0,0,0,102.0,0,Canceled
27006,INN27007,2,0,2,2,Meal Plan 1,0,Room_Type 4,52,2018,10,28,Online,0,0,0,120.6,1,Not_Canceled
26634,INN26635,2,0,0,4,Meal Plan 1,0,Room_Type 1,10,2018,2,24,Online,0,0,0,93.0,1,Not_Canceled
16160,INN16161,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,115.0,0,Canceled
14090,INN14091,2,0,1,3,Not Selected,0,Room_Type 1,68,2018,11,14,Online,0,0,0,75.9,2,Not_Canceled
30165,INN30166,2,0,1,2,Meal Plan 1,0,Room_Type 1,302,2018,9,16,Offline,0,0,0,100.0,0,Canceled
32436,INN32437,2,0,2,3,Meal Plan 1,0,Room_Type 4,124,2018,8,7,Offline,0,0,0,96.56,0,Not_Canceled
4574,INN04575,2,1,0,2,Meal Plan 1,0,Room_Type 1,191,2018,8,23,Online,0,0,0,130.5,1,Canceled
35190,INN35191,2,0,2,3,Meal Plan 1,0,Room_Type 4,136,2018,4,28,Online,0,0,0,102.85,0,Not_Canceled
11921,INN11922,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89.0,0,Canceled
33146,INN33147,1,0,0,2,Meal Plan 1,0,Room_Type 1,23,2018,7,5,Online,0,0,0,145.0,0,Canceled
19439,INN19440,2,0,0,1,Meal Plan 1,0,Room_Type 4,0,2018,8,10,Online,0,0,0,195.0,0,Not_Canceled
9417,INN09418,1,0,2,1,Not Selected,0,Room_Type 1,116,2018,12,17,Online,0,0,0,79.2,2,Not_Canceled
22503,INN22504,2,0,1,3,Not Selected,0,Room_Type 1,20,2018,12,22,Online,0,0,0,74.8,1,Not_Canceled
12961,INN12962,1,0,1,2,Meal Plan 1,0,Room_Type 1,256,2017,9,14,Offline,0,0,0,64.33,0,Not_Canceled
7072,INN07073,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Online,0,0,0,115.0,1,Canceled
28996,INN28997,1,0,0,2,Meal Plan 1,0,Room_Type 1,7,2017,9,16,Offline,0,0,0,113.6,0,Not_Canceled
6447,INN06448,1,0,0,1,Meal Plan 1,0,Room_Type 1,9,2017,10,30,Offline,0,0,0,95.0,0,Not_Canceled
16655,INN16656,1,0,0,3,Meal Plan 1,0,Room_Type 1,45,2018,12,8,Online,0,0,0,86.4,2,Not_Canceled
3520,INN03521,2,0,1,3,Meal Plan 1,0,Room_Type 1,210,2018,8,15,Online,0,0,0,90.95,1,Not_Canceled
24579,INN24580,2,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,3,8,Online,0,0,0,103.0,0,Not_Canceled
1008,INN01009,2,0,0,2,Not Selected,0,Room_Type 1,1,2018,8,24,Online,0,0,0,99.33,1,Not_Canceled
35321,INN35322,2,0,2,1,Not Selected,0,Room_Type 1,80,2018,11,20,Online,0,0,0,79.2,1,Canceled
13520,INN13521,2,0,0,3,Meal Plan 1,1,Room_Type 2,3,2017,11,5,Online,0,0,0,105.5,1,Not_Canceled
17262,INN17263,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,115.0,1,Canceled
14359,INN14360,1,0,0,1,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,81.0,0,Not_Canceled
31090,INN31091,2,0,0,1,Meal Plan 1,0,Room_Type 1,14,2018,5,27,Offline,0,0,0,73.0,0,Not_Canceled
34275,INN34276,2,0,2,5,Meal Plan 1,0,Room_Type 1,18,2018,3,3,Online,0,0,0,61.15,0,Not_Canceled
35399,INN35400,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,101.5,0,Canceled
27943,INN27944,2,0,2,2,Meal Plan 1,0,Room_Type 1,81,2018,12,4,Offline,0,0,0,75.0,0,Not_Canceled
34278,INN34279,2,0,1,0,Not Selected,0,Room_Type 1,1,2018,2,22,Online,0,0,0,85.0,0,Canceled
25147,INN25148,2,0,2,2,Meal Plan 1,0,Room_Type 1,56,2017,9,25,Offline,0,0,0,185.0,0,Not_Canceled
8764,INN08765,1,0,1,3,Meal Plan 1,0,Room_Type 1,7,2018,6,27,Offline,0,0,0,68.0,0,Not_Canceled
30315,INN30316,2,0,2,2,Meal Plan 1,0,Room_Type 1,5,2018,11,27,Online,0,0,0,89.89,1,Not_Canceled
35601,INN35602,2,0,1,2,Meal Plan 1,0,Room_Type 1,11,2018,1,29,Online,0,0,0,89.0,1,Not_Canceled
25670,INN25671,2,2,1,2,Meal Plan 2,0,Room_Type 6,11,2018,9,16,Online,0,0,0,306.0,0,Canceled
35751,INN35752,2,0,2,2,Meal Plan 1,0,Room_Type 1,19,2017,12,5,Online,0,0,0,69.0,1,Not_Canceled
34146,INN34147,1,0,0,2,Meal Plan 1,0,Room_Type 1,79,2017,11,13,Offline,0,0,0,70.0,0,Not_Canceled
22762,INN22763,2,0,1,3,Meal Plan 1,0,Room_Type 1,10,2017,10,5,Online,0,0,0,135.5,1,Not_Canceled
8660,INN08661,2,0,1,2,Meal Plan 1,0,Room_Type 1,121,2018,6,24,Offline,0,0,0,90.0,0,Canceled
8482,INN08483,3,0,1,5,Meal Plan 1,0,Room_Type 1,200,2018,9,20,Online,0,0,0,150.45,0,Canceled
3738,INN03739,2,0,2,4,Meal Plan 2,0,Room_Type 1,327,2017,9,9,Offline,0,0,0,88.0,0,Not_Canceled
9487,INN09488,2,0,2,3,Meal Plan 1,0,Room_Type 4,35,2018,9,24,Online,0,0,0,139.14,1,Not_Canceled
34623,INN34624,2,0,0,3,Meal Plan 1,0,Room_Type 1,35,2018,6,30,Online,0,0,0,117.9,0,Canceled
12126,INN12127,1,0,1,4,Not Selected,0,Room_Type 1,20,2018,7,11,Online,0,0,0,139.0,0,Canceled
31921,INN31922,2,0,2,2,Meal Plan 1,0,Room_Type 1,111,2018,6,26,Online,0,0,0,99.45,1,Not_Canceled
21995,INN21996,2,0,2,3,Meal Plan 1,0,Room_Type 1,93,2018,7,10,Offline,0,0,0,72.25,1,Not_Canceled
9414,INN09415,2,0,2,1,Meal Plan 1,0,Room_Type 1,134,2018,8,21,Online,0,0,0,114.5,0,Not_Canceled
5111,INN05112,3,0,2,1,Meal Plan 1,0,Room_Type 1,83,2018,7,24,Offline,0,0,0,96.9,1,Not_Canceled
31937,INN31938,2,0,1,2,Meal Plan 1,1,Room_Type 1,172,2018,7,22,Online,0,0,0,108.3,1,Canceled
12669,INN12670,1,0,0,2,Meal Plan 1,0,Room_Type 1,6,2018,7,21,Corporate,0,0,0,93.0,2,Not_Canceled
13097,INN13098,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2017,10,29,Offline,0,0,0,130.0,0,Not_Canceled
34669,INN34670,2,0,1,4,Meal Plan 1,0,Room_Type 1,64,2018,11,21,Online,0,0,0,88.4,2,Not_Canceled
31748,INN31749,2,0,0,1,Not Selected,0,Room_Type 1,100,2018,11,12,Online,0,0,0,79.2,1,Not_Canceled
13336,INN13337,2,1,1,1,Meal Plan 1,0,Room_Type 2,180,2018,7,23,Online,0,0,0,112.5,0,Canceled
18478,INN18479,2,0,0,3,Meal Plan 1,0,Room_Type 1,20,2017,9,29,Online,0,0,0,136.67,2,Not_Canceled
30586,INN30587,1,0,0,2,Meal Plan 1,0,Room_Type 1,39,2017,11,27,Online,0,0,0,90.9,2,Not_Canceled
824,INN00825,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,109.0,0,Not_Canceled
25894,INN25895,1,0,1,0,Meal Plan 1,0,Room_Type 1,5,2017,9,21,Online,0,0,0,145.0,0,Not_Canceled
32915,INN32916,1,0,2,1,Meal Plan 2,0,Room_Type 1,117,2017,8,1,Offline,0,0,0,72.5,0,Not_Canceled
31249,INN31250,1,0,0,1,Meal Plan 1,0,Room_Type 1,78,2018,11,23,Online,0,0,0,86.4,2,Not_Canceled
6543,INN06544,2,0,1,1,Meal Plan 1,0,Room_Type 4,26,2018,10,29,Online,0,0,0,145.0,1,Not_Canceled
26932,INN26933,2,0,2,0,Meal Plan 1,0,Room_Type 2,243,2018,6,19,Online,0,0,0,95.58,1,Not_Canceled
17632,INN17633,2,0,0,2,Meal Plan 1,0,Room_Type 1,13,2018,2,26,Offline,0,0,0,64.0,0,Not_Canceled
4316,INN04317,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104.0,0,Not_Canceled
6168,INN06169,1,0,0,2,Not Selected,0,Room_Type 1,25,2018,6,1,Online,0,0,0,104.0,0,Not_Canceled
15088,INN15089,2,0,2,2,Not Selected,0,Room_Type 1,33,2018,10,28,Online,0,0,0,109.0,1,Canceled
25942,INN25943,2,0,1,4,Meal Plan 2,0,Room_Type 1,197,2018,12,21,Offline,0,0,0,113.4,0,Not_Canceled
9655,INN09656,1,0,0,2,Meal Plan 1,0,Room_Type 4,0,2017,8,11,Complementary,0,0,0,0.0,2,Not_Canceled
34966,INN34967,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled
5296,INN05297,1,0,1,2,Not Selected,0,Room_Type 1,10,2018,10,3,Online,0,0,0,135.0,3,Not_Canceled
14161,INN14162,1,0,2,3,Meal Plan 1,0,Room_Type 1,90,2018,3,6,Online,0,0,0,74.95,0,Not_Canceled
28175,INN28176,3,0,0,2,Meal Plan 2,0,Room_Type 5,211,2018,10,7,Online,0,0,0,224.1,2,Canceled
27624,INN27625,2,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,Offline,0,0,0,100.0,0,Not_Canceled
15821,INN15822,2,0,2,0,Meal Plan 1,0,Room_Type 1,11,2018,6,26,Online,0,0,0,116.0,0,Canceled
6016,INN06017,3,0,2,3,Meal Plan 1,0,Room_Type 4,23,2018,4,10,Online,0,0,0,146.2,3,Not_Canceled
24000,INN24001,2,0,0,2,Meal Plan 1,0,Room_Type 1,23,2017,10,16,Online,0,0,0,98.4,2,Not_Canceled
13175,INN13176,2,0,2,6,Meal Plan 1,0,Room_Type 1,205,2018,8,20,Online,0,0,0,92.01,1,Not_Canceled
12997,INN12998,2,0,2,2,Meal Plan 1,0,Room_Type 1,42,2018,8,14,Online,0,0,0,144.9,1,Not_Canceled
3333,INN03334,2,0,0,4,Meal Plan 1,0,Room_Type 4,47,2018,4,12,Online,0,0,0,114.33,1,Not_Canceled
7405,INN07406,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Online,0,0,0,115.0,0,Canceled
673,INN00674,1,0,1,0,Meal Plan 2,0,Room_Type 1,3,2018,2,8,Online,0,0,0,129.0,1,Not_Canceled
19932,INN19933,2,0,2,3,Meal Plan 2,0,Room_Type 1,111,2018,7,23,Online,0,0,0,139.5,1,Not_Canceled
26797,INN26798,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,5,5,Corporate,0,0,0,111.2,0,Not_Canceled
8670,INN08671,2,0,1,3,Not Selected,0,Room_Type 1,240,2018,10,27,Online,0,0,0,80.75,0,Canceled
35004,INN35005,2,0,2,1,Meal Plan 2,0,Room_Type 1,96,2017,7,11,Offline,0,0,0,94.5,0,Not_Canceled
27311,INN27312,2,0,1,2,Meal Plan 1,0,Room_Type 1,193,2018,6,20,Offline,0,0,0,120.0,0,Canceled
6766,INN06767,2,0,1,4,Meal Plan 1,1,Room_Type 1,161,2018,11,28,Online,0,0,0,94.0,3,Not_Canceled
33283,INN33284,2,0,2,5,Meal Plan 1,0,Room_Type 1,76,2017,9,16,Offline,0,0,0,71.4,1,Not_Canceled
14945,INN14946,2,1,2,1,Meal Plan 1,0,Room_Type 2,11,2017,12,26,Online,0,0,0,92.58,1,Not_Canceled
30448,INN30449,1,0,1,0,Not Selected,0,Room_Type 1,21,2018,11,28,Online,0,0,0,88.0,1,Canceled
25861,INN25862,1,0,0,1,Meal Plan 1,0,Room_Type 4,1,2018,5,17,Complementary,1,0,24,0.0,2,Not_Canceled
20111,INN20112,2,0,1,2,Meal Plan 1,0,Room_Type 1,233,2018,10,14,Offline,0,0,0,90.0,0,Canceled
19533,INN19534,2,0,0,1,Meal Plan 1,0,Room_Type 1,5,2018,8,20,Online,0,0,0,130.0,3,Not_Canceled
3195,INN03196,3,0,0,4,Meal Plan 1,0,Room_Type 4,259,2018,12,7,Online,0,0,0,104.55,1,Not_Canceled
1678,INN01679,1,0,1,0,Meal Plan 1,0,Room_Type 1,5,2018,4,18,Corporate,0,0,0,95.0,0,Canceled
825,INN00826,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2017,12,11,Offline,0,0,0,75.0,0,Not_Canceled
34108,INN34109,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,2018,12,2,Corporate,0,0,0,85.0,0,Not_Canceled
36219,INN36220,2,0,1,1,Meal Plan 1,0,Room_Type 1,103,2018,6,11,Online,0,0,0,126.9,0,Canceled
18123,INN18124,2,0,1,3,Meal Plan 1,0,Room_Type 1,9,2018,11,14,Online,0,0,0,120.0,1,Not_Canceled
15543,INN15544,2,0,2,3,Meal Plan 1,0,Room_Type 2,304,2018,8,20,Online,0,0,0,65.6,1,Not_Canceled
23350,INN23351,2,0,2,2,Meal Plan 1,0,Room_Type 1,81,2017,10,25,Online,0,0,0,89.25,1,Canceled
20836,INN20837,2,0,2,0,Meal Plan 1,0,Room_Type 1,180,2018,8,28,Online,0,0,0,96.3,0,Canceled
20315,INN20316,3,0,2,1,Meal Plan 1,1,Room_Type 4,23,2018,8,21,Online,0,0,0,200.0,2,Not_Canceled
32984,INN32985,1,0,0,5,Meal Plan 1,0,Room_Type 1,5,2018,10,4,Corporate,0,0,0,131.0,0,Canceled
30442,INN30443,2,0,2,0,Meal Plan 2,0,Room_Type 1,108,2018,5,8,Offline,0,0,0,110.75,0,Canceled
23183,INN23184,2,0,1,2,Meal Plan 1,0,Room_Type 1,280,2018,9,19,Offline,0,0,0,110.0,0,Canceled
10571,INN10572,3,0,1,0,Meal Plan 1,0,Room_Type 4,103,2018,10,9,Online,0,0,0,151.2,0,Canceled
15737,INN15738,2,0,0,2,Not Selected,0,Room_Type 1,31,2018,2,5,Online,0,0,0,67.5,0,Canceled
23625,INN23626,3,0,2,2,Meal Plan 1,0,Room_Type 4,41,2018,7,2,Online,0,0,0,150.3,1,Not_Canceled
4076,INN04077,2,0,2,3,Meal Plan 1,0,Room_Type 1,159,2018,9,16,Online,0,0,0,130.14,2,Canceled
4570,INN04571,2,0,1,3,Not Selected,0,Room_Type 1,5,2018,9,8,Online,0,0,0,141.5,2,Not_Canceled
19259,INN19260,2,0,2,5,Meal Plan 1,0,Room_Type 1,197,2018,8,23,Online,0,0,0,97.02,0,Canceled
20114,INN20115,2,0,2,3,Meal Plan 1,0,Room_Type 4,41,2017,11,8,Offline,0,0,0,60.0,1,Not_Canceled
27587,INN27588,2,0,0,1,Not Selected,0,Room_Type 1,40,2018,9,29,Online,0,0,0,104.49,1,Not_Canceled
17068,INN17069,2,0,0,2,Meal Plan 1,0,Room_Type 1,17,2018,3,17,Corporate,0,0,0,80.0,1,Not_Canceled
17018,INN17019,2,0,1,0,Not Selected,0,Room_Type 1,1,2018,8,7,Online,0,0,0,98.0,0,Not_Canceled
4621,INN04622,2,0,0,4,Meal Plan 1,0,Room_Type 1,4,2017,9,8,Online,0,0,0,124.0,1,Not_Canceled
9377,INN09378,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,75.0,0,Canceled
4192,INN04193,2,0,0,2,Meal Plan 1,0,Room_Type 1,122,2018,4,15,Offline,0,0,0,85.0,0,Not_Canceled
1383,INN01384,2,0,1,3,Meal Plan 1,0,Room_Type 1,30,2017,9,14,Online,0,0,0,94.5,2,Not_Canceled
18575,INN18576,3,0,2,2,Meal Plan 1,0,Room_Type 4,100,2018,8,26,Online,0,0,0,150.3,1,Not_Canceled
18711,INN18712,3,0,0,3,Meal Plan 1,0,Room_Type 4,116,2018,11,16,Online,0,0,0,122.4,1,Canceled
16171,INN16172,2,0,2,5,Meal Plan 1,0,Room_Type 1,41,2018,12,27,Offline,0,0,0,69.29,0,Not_Canceled
25584,INN25585,2,0,2,3,Meal Plan 1,0,Room_Type 1,168,2018,8,12,Offline,0,0,0,72.25,2,Not_Canceled
16298,INN16299,2,0,0,4,Meal Plan 1,0,Room_Type 1,57,2018,3,30,Online,0,0,0,85.85,1,Not_Canceled
4831,INN04832,2,0,0,1,Meal Plan 1,0,Room_Type 1,2,2017,8,12,Corporate,0,0,0,65.0,0,Not_Canceled
13206,INN13207,2,0,0,2,Meal Plan 2,0,Room_Type 1,56,2017,9,17,Offline,0,0,0,82.0,0,Not_Canceled
28280,INN28281,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled
16472,INN16473,2,0,0,3,Meal Plan 1,0,Room_Type 4,1,2017,12,30,Online,0,0,0,197.0,1,Not_Canceled
34360,INN34361,2,0,2,5,Meal Plan 1,0,Room_Type 1,258,2018,10,2,Online,0,0,0,100.3,0,Canceled
1041,INN01042,2,1,1,2,Meal Plan 1,0,Room_Type 1,9,2018,4,22,Online,0,0,0,149.0,0,Canceled
25849,INN25850,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,11,29,Corporate,0,0,0,79.0,0,Not_Canceled
19332,INN19333,2,0,0,3,Meal Plan 1,0,Room_Type 1,12,2017,8,5,Corporate,0,0,0,65.0,0,Not_Canceled
261,INN00262,2,0,1,1,Not Selected,0,Room_Type 1,4,2018,1,16,Online,0,0,0,67.5,0,Not_Canceled
11136,INN11137,2,0,0,3,Meal Plan 2,0,Room_Type 1,88,2018,5,3,Offline,0,0,0,117.0,1,Not_Canceled
2324,INN02325,2,0,1,2,Not Selected,0,Room_Type 1,3,2018,8,12,Online,0,0,0,92.0,1,Not_Canceled
33217,INN33218,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,2018,12,15,Online,0,0,0,88.0,2,Not_Canceled
20599,INN20600,1,0,0,3,Meal Plan 1,0,Room_Type 1,19,2017,10,6,Offline,1,1,0,80.0,0,Not_Canceled
28327,INN28328,2,1,1,4,Meal Plan 2,0,Room_Type 1,197,2018,12,21,Offline,0,0,0,137.0,0,Not_Canceled
20827,INN20828,2,0,0,1,Not Selected,0,Room_Type 1,9,2017,12,18,Online,0,0,0,85.0,1,Not_Canceled
11911,INN11912,1,0,0,3,Meal Plan 2,0,Room_Type 1,34,2017,9,23,Offline,0,0,0,177.33,0,Not_Canceled
29834,INN29835,1,0,0,1,Meal Plan 1,0,Room_Type 1,22,2017,11,17,Corporate,0,0,0,62.0,0,Not_Canceled
30747,INN30748,2,1,0,3,Meal Plan 1,0,Room_Type 1,67,2018,10,19,Online,0,0,0,135.0,0,Canceled
8450,INN08451,2,0,2,1,Not Selected,0,Room_Type 1,86,2018,4,2,Online,0,0,0,76.5,1,Canceled
898,INN00899,1,0,2,7,Meal Plan 1,0,Room_Type 1,14,2018,3,4,Online,0,0,0,88.33,0,Canceled
20438,INN20439,2,0,2,2,Meal Plan 1,0,Room_Type 1,81,2018,3,5,Online,0,0,0,75.95,1,Not_Canceled
25109,INN25110,2,0,0,2,Meal Plan 1,0,Room_Type 1,49,2018,12,8,Online,0,0,0,98.1,1,Not_Canceled
20988,INN20989,1,0,1,3,Meal Plan 1,0,Room_Type 1,25,2018,9,26,Online,0,0,0,129.0,2,Not_Canceled
19906,INN19907,2,0,0,1,Not Selected,0,Room_Type 1,33,2018,5,19,Online,0,0,0,116.1,2,Not_Canceled
7846,INN07847,2,2,2,2,Meal Plan 1,1,Room_Type 6,192,2018,7,16,Online,0,0,0,176.95,1,Canceled
12490,INN12491,2,0,0,3,Meal Plan 1,0,Room_Type 1,58,2018,3,31,Online,0,0,0,90.9,1,Not_Canceled
26405,INN26406,1,0,1,3,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110.0,0,Not_Canceled
19112,INN19113,2,0,0,4,Meal Plan 1,0,Room_Type 1,47,2018,11,16,Online,0,0,0,88.4,1,Not_Canceled
36077,INN36078,2,0,1,0,Meal Plan 1,0,Room_Type 1,12,2018,2,7,Online,0,0,0,93.0,2,Not_Canceled
22355,INN22356,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled
7517,INN07518,2,0,1,2,Meal Plan 1,0,Room_Type 4,6,2018,4,8,Online,0,0,0,101.13,1,Not_Canceled
1995,INN01996,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,Not_Canceled
32989,INN32990,2,0,1,3,Meal Plan 1,0,Room_Type 4,21,2018,12,29,Online,0,0,0,131.35,1,Not_Canceled
1054,INN01055,2,0,0,5,Not Selected,0,Room_Type 1,128,2018,8,9,Online,0,0,0,103.5,0,Canceled
4741,INN04742,1,0,0,1,Meal Plan 1,0,Room_Type 1,23,2018,6,15,Online,0,0,0,119.85,0,Canceled
23502,INN23503,2,0,0,2,Meal Plan 1,0,Room_Type 1,37,2018,11,17,Online,0,0,0,104.0,2,Not_Canceled
32097,INN32098,2,0,1,3,Not Selected,0,Room_Type 1,35,2018,12,1,Online,0,0,0,74.8,0,Canceled
30131,INN30132,2,0,0,1,Meal Plan 1,0,Room_Type 1,52,2017,10,23,Online,0,0,0,72.76,1,Not_Canceled
15221,INN15222,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,8,17,Online,0,0,0,150.0,1,Not_Canceled
22899,INN22900,2,1,1,4,Meal Plan 1,0,Room_Type 1,73,2018,10,12,Online,0,0,0,135.0,1,Canceled
34485,INN34486,1,0,0,1,Meal Plan 1,0,Room_Type 1,74,2018,9,24,Offline,0,0,0,97.92,0,Not_Canceled
19134,INN19135,2,0,1,2,Meal Plan 1,0,Room_Type 1,133,2018,3,11,Offline,0,0,0,84.33,1,Not_Canceled
22012,INN22013,2,0,1,3,Not Selected,0,Room_Type 1,6,2018,11,7,Online,0,0,0,113.72,1,Not_Canceled
15224,INN15225,2,0,2,4,Meal Plan 1,0,Room_Type 1,4,2018,11,27,Online,0,0,0,80.79,1,Not_Canceled
28676,INN28677,3,0,2,5,Meal Plan 1,0,Room_Type 1,180,2018,8,14,Online,0,0,0,95.13,2,Not_Canceled
23276,INN23277,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled
8005,INN08006,2,0,2,2,Not Selected,0,Room_Type 1,88,2018,4,2,Online,0,0,0,72.25,0,Not_Canceled
3806,INN03807,3,0,1,1,Meal Plan 1,0,Room_Type 1,39,2018,2,8,Offline,0,0,0,98.94,2,Not_Canceled
7196,INN07197,2,1,2,4,Meal Plan 1,0,Room_Type 4,4,2018,6,10,Online,0,0,0,145.25,0,Canceled
34078,INN34079,2,0,0,3,Meal Plan 1,0,Room_Type 1,41,2018,4,28,Online,0,0,0,120.0,1,Not_Canceled
31407,INN31408,2,0,1,2,Meal Plan 1,0,Room_Type 4,54,2018,9,2,Online,0,0,0,123.3,0,Canceled
26722,INN26723,1,0,0,3,Meal Plan 1,0,Room_Type 1,204,2018,5,5,Offline,0,0,0,90.0,0,Canceled
15222,INN15223,1,0,1,5,Meal Plan 1,0,Room_Type 1,3,2018,3,1,Complementary,0,0,0,55.5,1,Not_Canceled
17579,INN17580,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,5,19,Corporate,0,0,0,100.0,0,Canceled
33177,INN33178,2,0,1,3,Meal Plan 1,0,Room_Type 1,159,2018,6,27,Online,0,0,0,90.95,1,Not_Canceled
21288,INN21289,2,0,0,4,Meal Plan 1,0,Room_Type 1,49,2018,11,2,Offline,0,0,0,75.0,0,Not_Canceled
1890,INN01891,2,0,0,4,Meal Plan 2,0,Room_Type 1,296,2018,9,21,Online,0,0,0,117.0,1,Canceled
20061,INN20062,2,0,2,1,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,87.0,0,Not_Canceled
5404,INN05405,1,0,0,1,Meal Plan 1,0,Room_Type 4,44,2018,3,31,Online,0,0,0,104.4,1,Not_Canceled
12771,INN12772,3,0,1,2,Meal Plan 1,0,Room_Type 4,23,2018,5,2,Online,0,0,0,143.99,1,Not_Canceled
15019,INN15020,2,0,0,4,Not Selected,0,Room_Type 1,18,2018,3,15,Online,0,0,0,79.0,0,Not_Canceled
13238,INN13239,2,0,0,2,Meal Plan 2,0,Room_Type 1,63,2017,9,4,Offline,0,0,0,116.0,0,Not_Canceled
10983,INN10984,1,0,0,0,Not Selected,0,Room_Type 1,3,2018,10,14,Online,0,0,0,0.0,0,Not_Canceled
18405,INN18406,2,0,0,4,Meal Plan 1,0,Room_Type 1,116,2018,5,4,Offline,0,0,0,76.0,1,Not_Canceled
32116,INN32117,2,0,1,2,Meal Plan 1,0,Room_Type 1,45,2018,3,21,Offline,0,0,0,85.0,0,Not_Canceled
23646,INN23647,2,1,2,1,Meal Plan 1,0,Room_Type 1,14,2018,4,16,Online,0,0,0,127.67,0,Canceled
11366,INN11367,2,1,1,5,Meal Plan 2,0,Room_Type 1,7,2018,3,7,Online,0,0,0,169.17,0,Canceled
10708,INN10709,2,0,0,3,Meal Plan 1,0,Room_Type 1,258,2018,9,15,Online,0,0,0,106.2,0,Canceled
18438,INN18439,2,1,0,2,Meal Plan 1,0,Room_Type 6,2,2018,11,25,Offline,0,0,0,144.8,0,Not_Canceled
