,Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
2501,INN02502,2,0,2,7,Meal Plan 1,0,Room_Type 4,182,2018,8,10,Online,0,0,0,112.2,2,Canceled
18528,INN18529,2,0,0,1,Meal Plan 1,0,Room_Type 1,157,2018,5,19,Online,0,0,0,84.24,0,Canceled
28492,INN28493,2,0,0,3,Meal Plan 1,0,Room_Type 1,73,2017,11,24,Offline,0,0,0,85.67,0,Not_Canceled
29902,INN29903,2,0,0,4,Meal Plan 1,0,Room_Type 4,97,2017,12,29,Offline,0,0,0,60.5,1,Not_Canceled
29358,INN29359,2,0,0,1,Not Selected,0,Room_Type 1,31,2018,3,17,Online,0,0,0,71.1,1,Not_Canceled
22313,INN22314,2,0,2,2,Meal Plan 1,0,Room_Type 1,13,2017,10,18,Online,0,0,0,126.0,2,Not_Canceled
30671,INN30672,2,0,1,2,Meal Plan 1,0,Room_Type 1,33,2018,6,20,Offline,0,0,0,85.5,0,Not_Canceled
23653,INN23654,2,0,0,1,Meal Plan 1,0,Room_Type 4,37,2018,12,30,Online,0,0,0,146.0,1,Not_Canceled
25479,INN25480,1,0,1,3,Meal Plan 1,0,Room_Type 1,10,2018,2,22,Offline,0,0,0,87.0,0,Not_Canceled
34852,INN34853,2,0,1,4,Meal Plan 1,0,Room_Type 1,54,2018,2,8,Online,0,0,0,75.95,1,Not_Canceled
6162,INN06163,2,0,1,2,Meal Plan 1,0,Room_Type 4,94,2018,4,15,Online,0,0,0,90.08,0,Not_Canceled
35099,INN35100,2,0,0,4,Meal Plan 1,0,Room_Type 4,59,2018,4,27,Online,0,0,0,122.83,0,Canceled
13015,INN13016,2,0,1,3,Meal Plan 1,0,Room_Type 1,285,2018,10,3,Offline,0,0,0,100.0,0,Canceled
22745,INN22746,2,0,1,2,Meal Plan 1,0,Room_Type 1,160,2018,8,22,Online,0,0,0,114.5,0,Canceled
4061,INN04062,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120.0,0,Not_Canceled
34421,INN34422,2,0,1,3,Meal Plan 1,0,Room_Type 1,128,2018,8,8,Online,0,0,0,114.3,1,Not_Canceled
5533,INN05534,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Online,0,0,0,89.0,0,Canceled
18106,INN18107,2,0,0,3,Meal Plan 1,0,Room_Type 1,104,2017,12,3,Offline,0,0,0,75.0,0,Not_Canceled
443,INN00444,2,0,0,4,Meal Plan 1,0,Room_Type 1,66,2018,5,11,Online,0,0,0,119.85,1,Not_Canceled
18713,INN18714,1,0,0,1,Meal Plan 1,0,Room_Type 1,12,2017,11,25,Corporate,1,0,1,65.0,0,Not_Canceled
23191,INN23192,1,0,2,2,Meal Plan 1,0,Room_Type 1,163,2018,6,5,Offline,0,0,0,100.0,0,Canceled
5932,INN05933,2,0,2,4,Meal Plan 1,0,Room_Type 1,139,2018,11,16,Online,0,0,0,68.0,0,Canceled
9140,INN09141,2,0,1,3,Meal Plan 1,0,Room_Type 6,281,2018,10,3,Online,0,0,0,168.3,0,Canceled
6772,INN06773,2,0,1,0,Not Selected,0,Room_Type 1,223,2018,8,15,Online,0,0,0,85.5,1,Canceled
31210,INN31211,2,0,1,2,Meal Plan 1,0,Room_Type 4,152,2018,6,10,Online,0,0,0,132.9,0,Canceled
24456,INN24457,2,0,0,1,Not Selected,0,Room_Type 1,60,2018,6,1,Online,0,0,0,116.1,1,Not_Canceled
34060,INN34061,2,0,1,0,Not Selected,0,Room_Type 1,1,2018,4,17,Online,0,0,0,89.0,2,Not_Canceled
35118,INN35119,1,0,0,1,Meal Plan 1,0,Room_Type 1,22,2017,12,18,Corporate,0,0,0,65.0,0,Not_Canceled
29940,INN29941,2,0,0,2,Meal Plan 2,0,Room_Type 1,35,2018,3,16,Online,0,0,0,116.1,0,Canceled
15659,INN15660,2,0,0,2,Meal Plan 1,0,Room_Type 1,42,2018,3,11,Online,0,0,0,81.9,0,Not_Canceled
10127,INN10128,2,0,1,2,Meal Plan 1,0,Room_Type 1,5,2018,12,19,Online,0,0,0,96.0,0,Not_Canceled
35979,INN35980,1,0,2,0,Meal Plan 1,0,Room_Type 1,61,2017,10,4,Offline,0,0,0,73.0,0,Not_Canceled
9232,INN09233,2,0,2,3,Meal Plan 1,0,Room_Type 1,136,2018,8,11,Online,0,0,0,86.36,1,Not_Canceled
11237,INN11238,2,0,0,2,Meal Plan 1,0,Room_Type 1,30,2018,6,2,Offline,0,0,0,140.0,0,Not_Canceled
26259,INN26260,2,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,10,25,Online,0,0,0,140.0,0,Not_Canceled
8683,INN08684,2,0,2,2,Meal Plan 1,0,Room_Type 1,99,2017,10,30,Offline,0,0,0,65.0,0,Canceled
28468,INN28469,2,0,2,2,Meal Plan 1,0,Room_Type 1,11,2017,10,23,Offline,0,0,0,88.5,0,Not_Canceled
14983,INN14984,2,2,0,2,Meal Plan 1,0,Room_Type 6,20,2018,8,3,Online,0,0,0,240.0,0,Canceled
25412,INN25413,2,0,1,3,Meal Plan 1,0,Room_Type 1,67,2018,3,10,Online,0,0,0,75.95,0,Not_Canceled
30399,INN30400,2,0,1,2,Meal Plan 1,0,Room_Type 4,185,2018,12,16,Online,0,0,0,103.5,0,Not_Canceled
22949,INN22950,2,0,1,3,Not Selected,0,Room_Type 1,33,2018,12,5,Offline,0,0,0,59.5,0,Not_Canceled
32954,INN32955,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled
2185,INN02186,2,0,0,2,Meal Plan 2,0,Room_Type 4,80,2017,10,9,Offline,0,0,0,136.0,0,Not_Canceled
13424,INN13425,3,0,1,1,Meal Plan 1,0,Room_Type 4,51,2018,7,11,Online,0,0,0,142.2,0,Canceled
13977,INN13978,2,0,0,3,Meal Plan 1,0,Room_Type 1,163,2018,9,8,Offline,0,0,0,110.0,0,Canceled
21762,INN21763,1,0,0,2,Meal Plan 1,0,Room_Type 4,53,2018,6,17,Online,0,0,0,140.4,0,Canceled
23500,INN23501,2,0,0,2,Meal Plan 1,0,Room_Type 1,317,2018,9,15,Offline,0,0,0,120.0,0,Canceled
36248,INN36249,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,115.0,0,Canceled
758,INN00759,3,0,0,3,Meal Plan 1,0,Room_Type 4,31,2018,3,8,Online,0,0,0,114.3,2,Not_Canceled
9191,INN09192,2,0,2,3,Meal Plan 1,0,Room_Type 2,3,2017,11,8,Online,0,0,0,87.7,0,Not_Canceled
14672,INN14673,2,0,1,1,Meal Plan 1,0,Room_Type 1,64,2018,8,6,Online,0,0,0,154.1,1,Not_Canceled
11223,INN11224,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,115.0,1,Canceled
21604,INN21605,1,0,0,1,Meal Plan 1,0,Room_Type 1,43,2018,6,8,Online,0,0,0,80.39,2,Not_Canceled
25711,INN25712,2,0,1,1,Not Selected,0,Room_Type 1,3,2018,8,1,Online,0,0,0,109.0,1,Not_Canceled
14333,INN14334,2,0,0,1,Meal Plan 1,0,Room_Type 4,58,2018,7,8,Offline,0,0,0,87.3,0,Not_Canceled
24564,INN24565,3,0,0,2,Meal Plan 1,0,Room_Type 4,136,2018,11,22,Online,0,0,0,122.4,1,Canceled
11403,INN11404,1,0,2,1,Meal Plan 1,0,Room_Type 1,4,2018,4,10,Corporate,1,3,28,65.0,0,Not_Canceled
29413,INN29414,2,0,1,3,Meal Plan 1,0,Room_Type 4,134,2018,9,29,Online,0,0,0,137.7,2,Canceled
10928,INN10929,2,0,1,3,Meal Plan 1,0,Room_Type 2,134,2018,6,2,Online,0,0,0,114.96,1,Not_Canceled
16979,INN16980,1,0,1,3,Meal Plan 1,0,Room_Type 5,4,2018,9,19,Corporate,0,0,0,181.79,0,Not_Canceled
24392,INN24393,2,0,1,2,Meal Plan 1,0,Room_Type 1,214,2018,9,23,Offline,0,0,0,80.75,1,Not_Canceled
8282,INN08283,2,0,1,0,Meal Plan 1,0,Room_Type 1,18,2018,12,11,Offline,0,0,0,80.0,0,Not_Canceled
29704,INN29705,2,0,0,1,Meal Plan 1,0,Room_Type 1,5,2018,12,13,Online,0,0,0,96.0,1,Not_Canceled
28784,INN28785,3,0,0,2,Meal Plan 1,0,Room_Type 4,94,2018,7,13,Online,0,0,0,137.7,2,Not_Canceled
31676,INN31677,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89.0,0,Canceled
19919,INN19920,1,0,2,1,Meal Plan 1,0,Room_Type 1,81,2018,4,3,Online,0,0,0,76.5,1,Not_Canceled
15360,INN15361,2,0,0,1,Meal Plan 1,0,Room_Type 1,23,2017,9,4,Online,0,0,0,105.0,0,Not_Canceled
24996,INN24997,2,0,1,2,Meal Plan 2,0,Room_Type 2,161,2018,3,25,Offline,0,0,0,130.0,0,Canceled
19347,INN19348,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0,Canceled
23959,INN23960,2,0,1,2,Meal Plan 1,0,Room_Type 1,74,2018,11,11,Online,0,0,0,93.6,2,Not_Canceled
15693,INN15694,2,0,2,2,Not Selected,0,Room_Type 1,97,2018,11,27,Online,0,0,0,74.8,1,Canceled
31852,INN31853,2,2,0,1,Meal Plan 1,0,Room_Type 6,0,2018,8,17,Online,0,0,0,230.0,1,Not_Canceled
34832,INN34833,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2017,9,30,Offline,1,1,0,98.1,0,Not_Canceled
20598,INN20599,2,0,1,1,Meal Plan 1,0,Room_Type 4,79,2018,4,25,Offline,0,0,0,90.95,1,Not_Canceled
15571,INN15572,2,0,1,1,Meal Plan 1,0,Room_Type 1,89,2018,12,10,Online,0,0,0,104.0,2,Not_Canceled
25684,INN25685,2,0,2,1,Meal Plan 1,0,Room_Type 1,31,2018,1,2,Offline,0,0,0,69.0,0,Not_Canceled
7621,INN07622,2,0,1,1,Meal Plan 1,0,Room_Type 1,6,2018,5,23,Online,0,0,0,140.0,1,Not_Canceled
1477,INN01478,1,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,90.0,0,Not_Canceled
18333,INN18334,2,0,2,0,Meal Plan 1,0,Room_Type 1,19,2018,9,11,Online,0,0,0,87.2,0,Not_Canceled
19415,INN19416,2,0,0,3,Meal Plan 2,0,Room_Type 1,88,2018,5,3,Offline,0,0,0,117.0,1,Not_Canceled
35306,INN35307,2,2,0,2,Meal Plan 1,0,Room_Type 6,12,2017,9,9,Online,0,0,0,155.0,1,Not_Canceled
30199,INN30200,2,0,1,2,Meal Plan 1,0,Room_Type 1,66,2017,10,9,Offline,0,0,0,75.0,0,Not_Canceled
23347,INN23348,1,0,1,3,Meal Plan 1,0,Room_Type 1,74,2018,11,7,Online,0,0,0,177.3,0,Not_Canceled
6820,INN06821,3,0,2,4,Meal Plan 1,0,Room_Type 1,81,2018,8,28,Online,0,0,0,106.95,0,Not_Canceled
4137,INN04138,2,0,1,2,Not Selected,0,Room_Type 1,62,2018,3,4,Online,0,0,0,69.5,1,Not_Canceled
25323,INN25324,2,0,0,1,Meal Plan 1,0,Room_Type 1,10,2018,1,14,Online,0,0,0,89.3,0,Not_Canceled
20635,INN20636,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,112.0,1,Canceled
16803,INN16804,2,0,2,4,Meal Plan 1,0,Room_Type 1,81,2017,9,16,Online,0,0,0,89.25,0,Not_Canceled
7817,INN07818,2,0,1,2,Meal Plan 1,0,Room_Type 2,37,2018,2,12,Online,0,0,0,71.55,0,Not_Canceled
2107,INN02108,2,1,1,2,Meal Plan 1,0,Room_Type 6,64,2018,11,18,Online,0,0,0,162.4,1,Not_Canceled
3870,INN03871,1,0,0,1,Not Selected,0,Room_Type 1,1,2018,8,17,Online,0,0,0,78.41,0,Not_Canceled
19913,INN19914,1,0,0,3,Meal Plan 1,0,Room_Type 1,47,2018,6,21,Online,0,0,0,101.7,1,Not_Canceled
31425,INN31426,2,0,0,1,Meal Plan 1,0,Room_Type 1,80,2018,7,20,Online,0,0,0,105.3,0,Canceled
2812,INN02813,2,0,0,1,Meal Plan 1,0,Room_Type 1,59,2018,8,11,Online,0,0,0,144.9,1,Not_Canceled
23734,INN23735,1,2,0,3,Meal Plan 1,0,Room_Type 1,201,2018,8,25,Online,0,0,0,121.5,1,Canceled
62,INN00063,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled
19974,INN19975,1,0,0,1,Meal Plan 2,0,Room_Type 1,1,2018,6,17,Offline,0,0,0,89.25,0,Not_Canceled
30540,INN30541,2,0,0,3,Not Selected,0,Room_Type 1,17,2018,9,15,Online,0,0,0,125.67,0,Canceled
14277,INN14278,3,0,1,3,Meal Plan 1,0,Room_Type 4,48,2018,4,11,Online,0,0,0,130.05,0,Canceled
25971,INN25972,2,0,0,3,Meal Plan 1,0,Room_Type 1,89,2017,12,30,Online,0,0,0,79.82,0,Not_Canceled
2949,INN02950,1,0,0,3,Meal Plan 1,0,Room_Type 1,12,2018,1,19,Offline,0,0,0,72.0,0,Not_Canceled
27588,INN27589,2,0,1,5,Meal Plan 1,0,Room_Type 1,6,2018,12,27,Offline,0,0,0,70.0,1,Not_Canceled
33806,INN33807,2,0,1,2,Meal Plan 1,0,Room_Type 1,81,2018,3,25,Offline,0,0,0,65.0,1,Not_Canceled
9542,INN09543,2,0,0,1,Meal Plan 1,0,Room_Type 1,5,2018,6,14,Corporate,0,0,0,100.0,0,Not_Canceled
28593,INN28594,2,0,2,1,Meal Plan 1,0,Room_Type 1,45,2018,12,25,Online,0,0,0,93.6,1,Not_Canceled
18126,INN18127,1,0,0,2,Meal Plan 1,0,Room_Type 1,33,2018,9,28,Complementary,0,0,0,74.0,0,Not_Canceled
31505,INN31506,3,0,0,4,Meal Plan 1,0,Room_Type 4,64,2018,11,1,Online,0,0,0,126.0,1,Not_Canceled
16461,INN16462,2,0,2,1,Meal Plan 2,0,Room_Type 1,96,2017,7,11,Offline,0,0,0,94.5,0,Canceled
12940,INN12941,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,2017,9,16,Online,0,0,0,114.0,1,Not_Canceled
11115,INN11116,2,0,2,1,Meal Plan 2,0,Room_Type 1,23,2018,1,2,Offline,0,0,0,109.0,0,Not_Canceled
27440,INN27441,1,0,2,1,Meal Plan 1,0,Room_Type 1,6,2017,10,11,Online,0,0,0,97.02,2,Not_Canceled
12049,INN12050,3,0,2,2,Meal Plan 1,0,Room_Type 4,156,2018,8,20,Online,0,0,0,130.05,0,Canceled
34250,INN34251,2,0,2,5,Meal Plan 2,0,Room_Type 1,277,2018,9,5,Offline,0,0,0,89.14,1,Not_Canceled
9828,INN09829,1,0,1,0,Meal Plan 1,0,Room_Type 1,4,2017,10,12,Corporate,1,0,1,65.0,1,Not_Canceled
23728,INN23729,2,0,0,3,Meal Plan 1,0,Room_Type 1,219,2018,8,17,Offline,0,0,0,72.25,0,Not_Canceled
35685,INN35686,2,0,2,2,Meal Plan 1,0,Room_Type 1,96,2018,4,8,Online,0,0,0,88.83,1,Not_Canceled
7601,INN07602,3,0,1,2,Meal Plan 1,0,Room_Type 4,35,2018,6,27,Online,0,0,0,129.87,0,Canceled
31729,INN31730,2,0,2,5,Meal Plan 1,0,Room_Type 1,64,2018,9,1,Online,0,0,0,98.1,3,Not_Canceled
34186,INN34187,2,0,0,1,Meal Plan 2,0,Room_Type 1,48,2017,9,11,Offline,0,0,0,104.0,0,Not_Canceled
13183,INN13184,2,0,0,3,Meal Plan 1,0,Room_Type 4,5,2018,4,21,Online,0,0,0,136.0,1,Not_Canceled
35319,INN35320,2,0,1,2,Not Selected,0,Room_Type 1,54,2018,3,18,Online,0,0,0,88.2,0,Canceled
485,INN00486,2,0,1,0,Not Selected,0,Room_Type 1,4,2018,9,19,Offline,0,0,0,85.0,0,Not_Canceled
20145,INN20146,2,0,0,4,Meal Plan 1,0,Room_Type 1,29,2018,11,2,Offline,0,0,0,70.0,0,Not_Canceled
7571,INN07572,2,0,1,1,Meal Plan 1,0,Room_Type 1,144,2018,7,25,Online,0,0,0,81.08,0,Not_Canceled
32488,INN32489,2,0,1,2,Not Selected,0,Room_Type 1,24,2018,10,3,Online,0,0,0,116.1,0,Canceled
14316,INN14317,2,0,2,2,Meal Plan 1,0,Room_Type 1,18,2017,9,11,Online,0,0,0,116.75,1,Canceled
26378,INN26379,1,0,1,3,Meal Plan 1,0,Room_Type 1,60,2017,10,12,Offline,0,0,0,60.0,0,Not_Canceled
22909,INN22910,2,0,0,3,Not Selected,1,Room_Type 1,6,2018,3,23,Online,0,0,0,130.0,1,Not_Canceled
34040,INN34041,2,0,0,2,Meal Plan 1,0,Room_Type 1,97,2017,8,11,Online,0,0,0,76.5,0,Canceled
19035,INN19036,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,11,19,Corporate,0,0,0,65.0,0,Not_Canceled
8954,INN08955,2,0,1,1,Meal Plan 1,0,Room_Type 1,44,2018,1,2,Complementary,0,0,0,2.0,0,Not_Canceled
22264,INN22265,2,0,1,4,Meal Plan 1,0,Room_Type 1,48,2018,8,31,Offline,0,0,0,85.5,1,Not_Canceled
15456,INN15457,1,0,2,2,Meal Plan 1,0,Room_Type 1,56,2017,9,25,Offline,0,0,0,185.0,0,Not_Canceled
2817,INN02818,2,0,0,4,Not Selected,0,Room_Type 1,134,2018,7,13,Online,0,0,0,89.25,0,Not_Canceled
4744,INN04745,2,1,1,2,Meal Plan 1,0,Room_Type 1,141,2018,8,22,Online,0,0,0,94.56,0,Not_Canceled
17724,INN17725,1,0,2,2,Meal Plan 1,0,Room_Type 1,163,2018,6,5,Offline,0,0,0,100.0,0,Canceled
26218,INN26219,2,0,0,2,Not Selected,0,Room_Type 1,80,2018,11,18,Online,0,0,0,63.36,0,Canceled
7819,INN07820,2,1,2,4,Meal Plan 1,0,Room_Type 4,31,2018,4,23,Offline,0,0,0,26.35,0,Canceled
984,INN00985,2,0,1,1,Meal Plan 1,0,Room_Type 1,9,2017,9,7,Online,0,0,0,114.5,2,Not_Canceled
33817,INN33818,2,0,0,1,Meal Plan 1,0,Room_Type 1,443,2018,4,29,Offline,0,0,0,65.0,0,Canceled
36,INN00037,1,0,2,1,Meal Plan 1,0,Room_Type 1,34,2018,6,19,Online,0,0,0,81.0,0,Canceled
30680,INN30681,1,0,1,3,Meal Plan 1,0,Room_Type 1,20,2018,9,19,Corporate,0,0,0,119.0,0,Not_Canceled
25648,INN25649,2,0,1,1,Meal Plan 1,0,Room_Type 1,60,2017,10,12,Offline,0,0,0,65.0,1,Not_Canceled
21156,INN21157,2,0,2,1,Meal Plan 2,1,Room_Type 1,93,2018,5,8,Online,0,0,0,170.1,0,Not_Canceled
30503,INN30504,2,0,2,2,Meal Plan 1,0,Room_Type 1,20,2018,9,24,Online,0,0,0,117.2,0,Canceled
9774,INN09775,2,0,2,5,Meal Plan 1,0,Room_Type 1,224,2018,8,23,Online,0,0,0,90.95,1,Not_Canceled
23184,INN23185,2,0,0,2,Meal Plan 1,0,Room_Type 4,81,2018,8,5,Online,0,0,0,131.4,0,Canceled
29046,INN29047,2,0,1,1,Meal Plan 1,1,Room_Type 2,42,2017,12,28,Online,0,0,0,91.5,0,Not_Canceled
35167,INN35168,2,0,2,2,Meal Plan 1,0,Room_Type 1,50,2018,12,3,Online,0,0,0,68.07,1,Not_Canceled
2416,INN02417,2,0,1,0,Not Selected,0,Room_Type 1,0,2018,12,5,Online,0,0,0,88.0,1,Not_Canceled
15506,INN15507,3,0,1,2,Meal Plan 1,0,Room_Type 4,158,2018,8,15,Offline,0,0,0,107.1,0,Canceled
24859,INN24860,1,0,0,2,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,71.0,0,Not_Canceled
5088,INN05089,2,0,1,2,Meal Plan 1,0,Room_Type 1,193,2018,6,20,Online,0,0,0,120.0,0,Canceled
9392,INN09393,2,0,0,3,Meal Plan 1,0,Room_Type 1,24,2018,9,1,Online,0,0,0,122.0,0,Not_Canceled
3832,INN03833,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,2018,12,2,Corporate,0,0,0,85.0,0,Not_Canceled
23565,INN23566,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,2018,10,12,Offline,0,0,0,110.0,0,Canceled
11835,INN11836,2,0,0,3,Not Selected,0,Room_Type 1,77,2018,3,31,Online,0,0,0,76.5,0,Canceled
8311,INN08312,2,0,0,2,Meal Plan 1,0,Room_Type 1,17,2017,10,16,Offline,0,0,0,48.0,0,Not_Canceled
30245,INN30246,2,0,1,3,Meal Plan 1,0,Room_Type 1,161,2018,9,19,Offline,0,0,0,95.88,0,Not_Canceled
7295,INN07296,2,0,1,1,Not Selected,0,Room_Type 1,205,2018,10,8,Online,0,0,0,98.1,0,Canceled
20029,INN20030,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled
26587,INN26588,2,0,2,1,Meal Plan 2,0,Room_Type 1,96,2017,7,11,Offline,0,0,0,94.5,0,Not_Canceled
22568,INN22569,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,2017,10,22,Corporate,0,0,0,65.0,0,Not_Canceled
11000,INN11001,1,0,0,3,Not Selected,0,Room_Type 1,15,2018,5,31,Online,0,0,0,109.0,1,Not_Canceled
1571,INN01572,2,0,2,0,Meal Plan 2,0,Room_Type 1,275,2018,4,17,Online,0,0,0,110.0,0,Canceled
18448,INN18449,2,0,0,4,Meal Plan 2,0,Room_Type 1,100,2018,9,28,Offline,0,0,0,140.0,1,Not_Canceled
25829,INN25830,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,2018,5,31,Corporate,0,0,0,100.0,0,Canceled
16531,INN16532,2,0,1,3,Meal Plan 1,0,Room_Type 1,43,2018,3,14,Online,0,0,0,81.9,1,Not_Canceled
22593,INN22594,1,0,1,5,Meal Plan 1,0,Room_Type 1,349,2018,10,4,Offline,0,0,0,80.0,0,Canceled
20558,INN20559,2,0,2,4,Meal Plan 1,0,Room_Type 1,14,2018,7,23,Offline,0,0,0,85.0,0,Not_Canceled
263,INN00264,1,0,2,2,Meal Plan 1,0,Room_Type 1,209,2018,11,6,Online,0,0,0,152.1,1,Canceled
26924,INN26925,2,0,1,3,Meal Plan 1,0,Room_Type 2,102,2018,12,26,Online,0,0,0,110.34,0,Canceled
30708,INN30709,1,0,2,3,Meal Plan 1,0,Room_Type 1,269,2018,12,29,Offline,0,0,0,70.0,0,Not_Canceled
7087,INN07088,2,0,0,2,Meal Plan 1,0,Room_Type 1,69,2018,4,27,Online,0,0,0,105.3,0,Canceled
823,INN00824,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,2018,6,6,Online,0,0,0,109.0,0,Canceled
28163,INN28164,1,0,2,5,Meal Plan 1,0,Room_Type 1,153,2018,7,15,Online,0,0,0,90.46,0,Canceled
18832,INN18833,2,0,0,2,Meal Plan 1,0,Room_Type 1,317,2018,9,15,Offline,0,0,0,120.0,0,Canceled
12564,INN12565,2,0,2,2,Meal Plan 1,0,Room_Type 1,174,2018,8,12,Online,0,0,0,99.45,1,Not_Canceled
8075,INN08076,2,0,0,2,Meal Plan 1,0,Room_Type 1,17,2018,8,19,Online,0,0,0,136.0,1,Canceled
6650,INN06651,2,0,0,4,Meal Plan 1,0,Room_Type 1,84,2018,4,27,Online,0,0,0,105.4,1,Not_Canceled
32606,INN32607,1,0,1,2,Meal Plan 1,0,Room_Type 1,7,2018,1,4,Online,0,0,0,82.0,0,Not_Canceled
24836,INN24837,3,0,0,4,Meal Plan 1,0,Room_Type 1,27,2017,10,13,Online,0,0,0,97.92,1,Not_Canceled
30619,INN30620,2,0,0,4,Meal Plan 1,0,Room_Type 4,57,2018,9,6,Online,0,0,0,130.5,2,Not_Canceled
6080,INN06081,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Online,0,0,0,109.0,0,Canceled
891,INN00892,2,0,2,1,Meal Plan 2,0,Room_Type 1,103,2017,7,18,Online,0,0,0,94.5,0,Canceled
14592,INN14593,1,0,1,4,Meal Plan 2,0,Room_Type 1,26,2018,12,21,Online,0,0,0,79.92,0,Canceled
12324,INN12325,2,0,2,3,Meal Plan 1,0,Room_Type 1,24,2017,12,24,Offline,0,0,0,58.0,1,Not_Canceled
12346,INN12347,1,0,1,2,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110.0,0,Not_Canceled
13124,INN13125,2,0,0,2,Meal Plan 1,0,Room_Type 1,177,2018,6,3,Offline,0,0,0,100.0,0,Canceled
1394,INN01395,2,0,0,1,Not Selected,0,Room_Type 1,3,2018,7,14,Offline,0,0,0,75.0,1,Not_Canceled
8171,INN08172,2,0,2,0,Meal Plan 1,0,Room_Type 1,13,2018,4,10,Online,0,0,0,118.0,0,Not_Canceled
18755,INN18756,2,1,0,4,Meal Plan 1,0,Room_Type 1,64,2018,3,22,Offline,0,0,0,71.83,1,Not_Canceled
5128,INN05129,2,0,1,3,Meal Plan 1,0,Room_Type 1,240,2018,10,27,Online,0,0,0,90.95,2,Not_Canceled
24397,INN24398,2,0,0,1,Not Selected,0,Room_Type 1,88,2018,12,6,Online,0,0,0,88.0,0,Canceled
23627,INN23628,1,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,87.0,0,Not_Canceled
14561,INN14562,2,0,1,3,Not Selected,0,Room_Type 1,33,2017,12,10,Online,0,0,0,74.25,0,Not_Canceled
19007,INN19008,2,0,1,5,Not Selected,0,Room_Type 1,172,2018,8,15,Online,0,0,0,90.67,0,Canceled
3136,INN03137,2,0,2,2,Meal Plan 1,0,Room_Type 1,62,2018,6,19,Online,0,0,0,106.65,0,Canceled
35643,INN35644,2,0,0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,Offline,0,0,0,115.0,1,Canceled
28341,INN28342,2,0,2,2,Meal Plan 1,0,Room_Type 1,25,2018,7,1,Offline,0,0,0,72.25,0,Not_Canceled
6723,INN06724,2,0,1,3,Meal Plan 1,0,Room_Type 1,85,2018,11,14,Online,0,0,0,89.7,2,Not_Canceled
26321,INN26322,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,101.5,0,Canceled
2270,INN02271,2,0,1,0,Meal Plan 1,0,Room_Type 1,166,2018,6,26,Online,0,0,0,96.3,1,Not_Canceled
33260,INN33261,2,0,2,3,Meal Plan 1,0,Room_Type 1,9,2017,8,23,Online,0,0,0,90.0,2,Not_Canceled
18361,INN18362,2,0,1,0,Not Selected,0,Room_Type 1,49,2018,7,11,Online,0,0,0,93.15,0,Canceled
5202,INN05203,2,0,1,2,Meal Plan 1,0,Room_Type 1,56,2018,5,30,Online,0,0,0,126.9,1,Not_Canceled
16069,INN16070,2,0,1,2,Not Selected,0,Room_Type 1,75,2018,4,18,Offline,0,0,0,72.25,0,Not_Canceled
33497,INN33498,2,0,1,3,Meal Plan 1,0,Room_Type 4,69,2018,5,30,Online,0,0,0,102.1,1,Not_Canceled
6785,INN06786,2,0,1,1,Meal Plan 1,0,Room_Type 1,188,2018,8,13,Online,0,0,0,105.3,0,Canceled
